# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
4588          	1.048255e-05	8.021449e-07	1.156738e-06
4589          	1.057937e-05	7.990305e-07	1.149430e-06
4590          	1.058867e-05	7.976736e-07	1.149880e-06
4591          	1.021221e-05	7.961545e-07	1.146298e-06
4592          	1.031431e-05	7.938960e-07	1.144256e-06
4593          	1.044820e-05	7.939568e-07	1.152087e-06
4594          	1.033224e-05	7.928944e-07	1.142539e-06
4595          	1.019902e-05	7.912594e-07	1.134633e-06
4596          	9.926305e-06	7.915173e-07	1.133729e-06
4597          	1.046340e-05	7.905557e-07	1.141722e-06
4598          	1.078974e-05	7.874334e-07	1.143328e-06
4599          	1.042548e-05	7.854982e-07	1.139743e-06
4600          	1.037770e-05	7.843499e-07	1.128455e-06
4601          	1.042190e-05	7.856532e-07	1.127289e-06
4602          	1.032077e-05	7.840892e-07	1.124140e-06
4603          	9.969958e-06	7.820108e-07	1.120425e-06
4604          	1.006643e-05	7.840939e-07	1.124941e-06
4605          	1.025661e-05	7.827221e-07	1.117319e-06
4606          	1.003190e-05	7.813874e-07	1.114956e-06
4607          	9.942996e-06	7.788805e-07	1.112547e-06
4608          	9.922415e-06	7.779345e-07	1.113129e-06
4609          	1.039364e-05	7.780507e-07	1.122239e-06
4610          	1.049592e-05	7.751688e-07	1.119907e-06
4611          	1.014821e-05	7.746766e-07	1.114709e-06
4612          	1.032000e-05	7.740836e-07	1.104947e-06
4613          	1.017632e-05	7.728758e-07	1.104523e-06
4614          	1.016009e-05	7.717190e-07	1.103645e-06
4615          	9.893786e-06	7.695713e-07	1.098275e-06
4616          	9.786096e-06	7.720298e-07	1.102335e-06
4617          	9.985019e-06	7.705992e-07	1.097186e-06
4618          	9.833068e-06	7.680437e-07	1.093606e-06
4619          	9.673899e-06	7.653519e-07	1.091840e-06
4620          	9.732830e-06	7.652510e-07	1.091811e-06
4621          	9.749279e-06	7.650402e-07	1.088529e-06
4622          	9.747083e-06	7.645573e-07	1.087867e-06
4623          	9.464352e-06	7.609101e-07	1.087287e-06
4624          	9.873688e-06	7.603669e-07	1.087414e-06
4625          	9.918274e-06	7.588707e-07	1.087705e-06
4626          	9.790657e-06	7.589544e-07	1.084848e-06
4627          	9.783266e-06	7.570432e-07	1.078053e-06
4628          	9.361931e-06	7.578235e-07	1.076172e-06
4629          	9.880641e-06	7.579560e-07	1.085228e-06
4630          	1.014464e-05	7.543015e-07	1.082899e-06
4631          	9.646696e-06	7.519435e-07	1.073228e-06
4632          	9.883155e-06	7.530291e-07	1.066626e-06
4633          	9.712062e-06	7.535208e-07	1.070138e-06
4634          	9.668654e-06	7.514409e-07	1.063908e-06
4635          	9.405393e-06	7.501850e-07	1.063541e-06
4636          	9.568575e-06	7.494712e-07	1.062292e-06
4637          	1.002668e-05	7.481215e-07	1.069412e-06
4638          	1.020103e-05	7.458120e-07	1.067898e-06
4639          	9.868855e-06	7.449887e-07	1.059805e-06
4640          	9.897290e-06	7.451665e-07	1.053656e-06
4641          	1.000841e-05	7.446156e-07	1.050484e-06
4642          	9.881764e-06	7.433237e-07	1.049999e-06
4643          	9.589394e-06	7.428902e-07	1.054596e-06
4644          	9.815532e-06	7.410411e-07	1.042632e-06
4645          	9.766896e-06	7.423075e-07	1.046046e-06
4646          	9.735668e-06	7.405986e-07	1.044501e-06
4647          	9.574308e-06	7.363427e-07	1.039394e-06
4648          	9.539884e-06	7.372932e-07	1.046277e-06
4649          	9.650552e-06	7.361539e-07	1.039252e-06
4650          	9.586863e-06	7.354870e-07	1.035698e-06
4651          	9.392701e-06	7.330231e-07	1.032537e-06
4652          	9.348775e-06	7.332970e-07	1.033271e-06
4653          	9.967173e-06	7.331734e-07	1.041507e-06
4654          	1.003791e-05	7.304303e-07	1.040163e-06
4655          	9.594497e-06	7.298229e-07	1.031315e-06
4656          	9.513860e-06	7.307037e-07	1.029929e-06
4657          	9.918506e-06	7.290085e-07	1.029779e-06
4658          	9.953440e-06	7.265513e-07	1.028784e-06
4659          	9.602469e-06	7.241085e-07	1.023223e-06
4660          	9.705851e-06	7.236962e-07	1.015983e-06
4661          	9.741029e-06	7.241341e-07	1.015921e-06
4662          	9.743489e-06	7.252303e-07	1.018984e-06
4663          	9.544720e-06	7.212637e-07	1.012402e-06
4664          	9.478504e-06	7.226085e-07	1.012370e-06
4665          	9.641499e-06	7.215549e-07	1.012479e-06
4666          	9.603065e-06	7.182743e-07	1.008941e-06
4667          	9.430805e-06	7.159898e-07	1.006769e-06
4668          	9.498607e-06	7.185584e-07	1.010937e-06
4669          	9.595521e-06	7.165914e-07	1.002829e-06
4670          	9.359970e-06	7.176112e-07	1.004158e-06
4671          	9.244567e-06	7.140784e-07	1.000703e-06
4672          	9.148592e-06	7.124392e-07	1.001373e-06
4673          	9.190537e-06	7.127101e-07	9.979054e-07
4674          	9.203509e-06	7.110802e-07	9.940492e-07
4675          	9.066545e-06	7.085023e-07	9.923460e-07
4676          	8.955930e-06	7.098139e-07	9.940242e-07
4677          	9.631444e-06	7.094302e-07	1.000504e-06
4678          	9.753450e-06	7.065254e-07	9.989558e-07
4679          	9.287623e-06	7.053217e-07	9.905226e-07
4680          	9.469869e-06	7.062278e-07	9.845117e-07
4681          	9.273848e-06	7.068520e-07	9.876972e-07
4682          	9.273880e-06	7.036175e-07	9.837615e-07
4683          	9.208645e-06	7.009259e-07	9.836378e-07
4684          	9.608210e-06	6.997386e-07	9.819583e-07
4685          	9.592970e-06	7.005778e-07	9.803526e-07
4686          	9.494213e-06	7.002128e-07	9.779939e-07
4687          	9.286369e-06	6.975774e-07	9.733647e-07
4688          	9.276160e-06	6.980502e-07	9.755969e-07
4689          	9.393164e-06	6.969420e-07	9.703909e-07
4690          	9.301455e-06	6.960210e-07	9.682569e-07
4691          	9.151714e-06	6.933059e-07	9.670309e-07
4692          	9.541108e-06	6.930095e-07	9.690943e-07
4693          	9.489987e-06	6.937900e-07	9.687529e-07
4694          	9.417535e-06	6.942077e-07	9.655161e-07
4695          	9.229761e-06	6.915396e-07	9.613124e-07
4696          	9.152486e-06	6.904271e-07	9.643863e-07
4697          	9.318322e-06	6.887391e-07	9.591445e-07
4698          	9.460181e-06	6.863176e-07	9.587958e-07
4699          	9.036115e-06	6.848142e-07	9.538034e-07
4700          	9.150895e-06	6.864146e-07	9.525381e-07
4701          	9.322806e-06	6.868200e-07	9.530292e-07
4702          	9.294679e-06	6.856248e-07	9.537940e-07
4703          	9.003309e-06	6.834445e-07	9.589843e-07
4704          	9.470471e-06	6.815616e-07	9.541313e-07
4705          	9.673337e-06	6.790941e-07	9.535806e-07
4706          	9.721365e-06	6.788082e-07	9.538702e-07
4707          	9.340496e-06	6.759309e-07	9.458969e-07
4708          	9.394589e-06	6.766529e-07	9.412940e-07
4709          	9.400618e-06	6.772715e-07	9.400831e-07
4710          	9.195881e-06	6.772149e-07	9.424215e-07
4711          	9.061094e-06	6.737235e-07	9.357737e-07
4712          	8.995515e-06	6.743431e-07	9.318727e-07
4713          	9.142396e-06	6.739676e-07	9.318222e-07
4714          	9.022474e-06	6.725349e-07	9.343726e-07
4715          	8.773986e-06	6.690114e-07	9.272546e-07
4716          	8.875643e-06	6.699589e-07	9.237144e-07
4717          	9.046292e-06	6.698756e-07	9.254030e-07
4718          	8.820737e-06	6.689204e-07	9.293057e-07
4719          	8.662926e-06	6.650200e-07	9.198969e-07
4720          	8.701920e-06	6.659060e-07	9.168954e-07
4721          	8.862710e-06	6.656345e-07	9.183233e-07
4722          	8.671604e-06	6.645942e-07	9.219752e-07
4723          	8.456259e-06	6.608704e-07	9.144571e-07
4724          	8.550576e-06	6.618353e-07	9.112314e-07
4725          	8.797214e-06	6.620242e-07	9.132147e-07
4726          	8.537248e-06	6.610531e-07	9.163835e-07
4727          	8.371117e-06	6.571731e-07	9.073273e-07
4728          	8.477367e-06	6.582336e-07	9.042438e-07
4729          	8.685020e-06	6.579907e-07	9.054621e-07
4730          	8.673524e-06	6.555415e-07	9.033100e-07
4731          	8.389456e-06	6.553355e-07	9.090004e-07
4732          	8.495840e-06	6.526703e-07	8.973771e-07
4733          	8.499505e-06	6.547428e-07	9.008902e-07
4734          	8.489484e-06	6.537811e-07	9.022057e-07
4735          	8.678559e-06	6.512429e-07	9.045708e-07
4736          	8.565362e-06	6.498151e-07	9.015551e-07
4737          	8.641425e-06	6.509315e-07	9.007446e-07
4738          	8.722318e-06	6.490195e-07	8.933011e-07
4739          	8.456645e-06	6.469098e-07	8.883203e-07
4740          	8.348145e-06	6.491846e-07	8.926778e-07
4741          	8.698153e-06	6.478615e-07	8.871161e-07
4742          	8.702790e-06	6.470137e-07	8.894395e-07
4743          	8.840676e-06	6.443573e-07	8.922050e-07
4744          	9.059567e-06	6.437201e-07	8.899706e-07
4745          	8.970014e-06	6.421701e-07	8.905540e-07
4746          	8.907093e-06	6.420524e-07	8.864017e-07
4747          	8.653881e-06	6.405456e-07	8.800856e-07
4748          	8.825458e-06	6.409124e-07	8.761475e-07
4749          	8.912514e-06	6.437613e-07	8.804379e-07
4750          	8.998358e-06	6.396631e-07	8.729591e-07
4751          	8.874558e-06	6.378525e-07	8.723860e-07
4752          	9.115694e-06	6.378530e-07	8.753964e-07
4753          	9.052009e-06	6.384020e-07	8.750963e-07
4754          	8.826383e-06	6.375930e-07	8.746386e-07
4755          	8.583673e-06	6.344061e-07	8.672283e-07
4756          	8.591740e-06	6.345975e-07	8.629703e-07
4757          	8.765473e-06	6.356829e-07	8.636802e-07
4758          	8.704574e-06	6.332825e-07	8.662770e-07
4759          	8.540566e-06	6.302700e-07	8.595409e-07
4760          	8.581969e-06	6.309149e-07	8.582032e-07
4761          	8.765345e-06	6.304390e-07	8.596498e-07
4762          	8.510289e-06	6.287429e-07	8.629348e-07
4763          	8.827615e-06	6.257412e-07	8.637047e-07
4764          	9.000205e-06	6.238289e-07	8.593310e-07
4765          	8.902538e-06	6.262147e-07	8.586862e-07
4766          	8.888963e-06	6.259919e-07	8.557102e-07
4767          	8.548385e-06	6.238391e-07	8.557389e-07
4768          	8.510301e-06	6.220619e-07	8.451501e-07
4769          	8.549779e-06	6.232879e-07	8.471804e-07
4770          	8.610258e-06	6.214317e-07	8.467270e-07
4771          	8.283985e-06	6.183115e-07	8.417762e-07
4772          	8.375927e-06	6.198240e-07	8.398507e-07
4773          	8.577922e-06	6.199072e-07	8.419896e-07
4774          	8.333059e-06	6.189774e-07	8.467326e-07
4775          	8.205469e-06	6.147814e-07	8.374734e-07
4776          	8.252707e-06	6.151753e-07	8.334455e-07
4777          	8.371718e-06	6.148573e-07	8.337645e-07
4778          	8.238778e-06	6.140455e-07	8.377093e-07
4779          	8.568012e-06	6.123427e-07	8.392854e-07
4780          	8.733030e-06	6.114629e-07	8.364997e-07
4781          	8.541271e-06	6.143048e-07	8.381051e-07
4782          	8.564242e-06	6.130484e-07	8.352196e-07
4783          	8.413642e-06	6.090888e-07	8.255538e-07
4784          	8.340438e-06	6.092066e-07	8.220258e-07
4785          	8.541108e-06	6.099236e-07	8.257549e-07
4786          	8.641772e-06	6.095943e-07	8.293303e-07
4787          	8.955590e-06	6.075640e-07	8.263268e-07
4788          	8.576042e-06	6.084818e-07	8.197939e-07
4789          	8.689168e-06	6.079207e-07	8.255173e-07
4790          	8.590768e-06	6.051368e-07	8.229067e-07
4791          	8.362114e-06	6.033716e-07	8.214158e-07
4792          	8.454783e-06	6.033365e-07	8.146796e-07
4793          	8.436386e-06	6.032823e-07	8.172840e-07
4794          	8.443741e-06	6.010156e-07	8.110293e-07
4795          	8.330479e-06	5.978933e-07	8.107505e-07
4796          	8.218987e-06	5.988703e-07	8.089415e-07
4797          	8.410254e-06	5.987240e-07	8.116887e-07
4798          	8.321872e-06	5.978946e-07	8.095975e-07
4799          	7.968544e-06	5.940027e-07	8.106499e-07
4800          	8.212776e-06	5.931337e-07	8.074392e-07
4801          	8.217213e-06	5.938241e-07	8.038160e-07
4802          	8.128292e-06	5.925067e-07	8.012081e-07
4803          	7.898351e-06	5.907969e-07	7.978924e-07
4804          	7.943820e-06	5.919131e-07	7.929256e-07
4805          	8.115102e-06	5.928909e-07	7.964549e-07
4806          	7.975453e-06	5.919404e-07	8.004284e-07
4807          	7.880109e-06	5.875584e-07	7.908756e-07
4808          	7.900603e-06	5.882934e-07	7.884914e-07
4809          	8.075408e-06	5.880456e-07	7.902633e-07
4810          	7.912851e-06	5.870485e-07	7.944885e-07
4811          	8.231657e-06	5.854416e-07	7.959514e-07
4812          	8.424452e-06	5.844024e-07	7.919550e-07
4813          	8.270667e-06	5.872594e-07	7.920061e-07
4814          	8.247125e-06	5.858762e-07	7.894238e-07
4815          	8.103432e-06	5.817052e-07	7.812841e-07
4816          	8.036294e-06	5.817134e-07	7.792440e-07
4817          	7.991217e-06	5.846538e-07	7.887034e-07
4818          	8.182257e-06	5.807045e-07	7.795875e-07
4819          	7.974348e-06	5.799778e-07	7.795021e-07
4820          	8.349715e-06	5.798662e-07	7.805544e-07
4821          	8.371501e-06	5.797195e-07	7.799192e-07
4822          	8.101869e-06	5.791885e-07	7.796530e-07
4823          	8.193999e-06	5.760567e-07	7.775263e-07
4824          	8.114450e-06	5.749516e-07	7.710168e-07
4825          	8.227079e-06	5.755155e-07	7.697046e-07
4826          	7.978187e-06	5.757576e-07	7.717038e-07
4827          	7.891051e-06	5.722222e-07	7.643757e-07
4828          	7.837388e-06	5.739107e-07	7.646989e-07
4829          	8.017605e-06	5.739619e-07	7.675826e-07
4830          	8.013446e-06	5.722534e-07	7.644594e-07
4831          	7.751464e-06	5.685644e-07	7.673396e-07
4832          	8.140662e-06	5.684912e-07	7.675384e-07
4833          	8.026416e-06	5.680350e-07	7.636166e-07
4834          	7.929636e-06	5.678574e-07	7.598484e-07
4835          	7.784337e-06	5.654746e-07	7.568378e-07
4836          	7.851548e-06	5.659398e-07	7.527845e-07
4837          	8.020288e-06	5.685063e-07	7.555596e-07
4838          	7.927211e-06	5.664794e-07	7.591499e-07
4839          	7.886386e-06	5.632169e-07	7.503328e-07
4840          	7.859728e-06	5.637987e-07	7.478728e-07
4841          	7.937903e-06	5.622279e-07	7.520519e-07
4842          	7.861641e-06	5.612856e-07	7.464215e-07
4843          	7.565112e-06	5.605816e-07	7.447760e-07
4844          	7.779694e-06	5.616778e-07	7.417515e-07
4845          	7.709378e-06	5.600032e-07	7.511205e-07
4846          	7.731553e-06	5.582674e-07	7.435358e-07
4847          	7.521001e-06	5.566230e-07	7.381539e-07
4848          	7.643432e-06	5.572438e-07	7.376310e-07
4849          	7.580931e-06	5.554421e-07	7.456451e-07
4850          	7.590040e-06	5.543053e-07	7.390922e-07
4851          	7.335314e-06	5.528759e-07	7.357223e-07
4852          	7.546321e-06	5.541972e-07	7.341738e-07
4853          	7.470818e-06	5.526686e-07	7.416563e-07
4854          	7.459458e-06	5.513335e-07	7.349413e-07
4855          	7.380076e-06	5.473472e-07	7.373103e-07
4856          	7.720184e-06	5.473070e-07	7.372556e-07
4857          	7.783451e-06	5.488585e-07	7.329347e-07
4858          	7.821096e-06	5.475761e-07	7.313873e-07
4859          	7.518442e-06	5.450108e-07	7.260173e-07
4860          	7.517249e-06	5.447031e-07	7.226364e-07
4861          	7.438745e-06	5.452347e-07	7.246146e-07
4862          	7.420504e-06	5.461302e-07	7.255655e-07
4863          	6.989677e-06	5.431324e-07	7.238542e-07
4864          	7.216613e-06	5.439158e-07	7.214558e-07
4865          	7.469942e-06	5.447418e-07	7.194266e-07
4866          	7.155237e-06	5.432496e-07	7.225452e-07
4867          	7.099256e-06	5.412402e-07	7.162715e-07
4868          	7.357145e-06	5.390624e-07	7.149606e-07
4869          	7.465616e-06	5.414883e-07	7.133715e-07
4870          	7.487993e-06	5.414345e-07	7.139377e-07
4871          	7.363733e-06	5.390260e-07	7.078545e-07
4872          	7.380755e-06	5.383571e-07	7.076359e-07
4873          	7.576757e-06	5.393392e-07	7.184928e-07
4874          	7.531913e-06	5.359734e-07	7.071175e-07
4875          	7.426290e-06	5.340367e-07	7.099679e-07
4876          	7.352381e-06	5.361263e-07	7.044984e-07
4877          	7.532019e-06	5.382348e-07	7.059449e-07
4878          	7.486083e-06	5.357326e-07	7.039733e-07
4879          	7.398665e-06	5.336459e-07	7.009672e-07
4880          	7.542558e-06	5.328023e-07	6.968713e-07
4881          	7.742927e-06	5.336788e-07	7.100471e-07
4882          	7.682626e-06	5.304447e-07	6.985488e-07
4883          	7.592913e-06	5.291801e-07	7.012882e-07
4884          	7.847996e-06	5.285290e-07	7.042304e-07
4885          	7.861533e-06	5.301722e-07	7.053546e-07
4886          	7.790504e-06	5.283937e-07	7.030145e-07
4887          	7.622393e-06	5.253862e-07	6.975546e-07
4888          	7.308876e-06	5.254117e-07	6.917690e-07
4889          	7.533474e-06	5.271590e-07	6.938976e-07
4890          	7.516262e-06	5.265061e-07	6.891450e-07
4891          	7.266314e-06	5.264312e-07	6.884444e-07
4892          	7.337369e-06	5.247205e-07	6.920421e-07
4893          	7.587860e-06	5.237264e-07	6.866883e-07
4894          	7.458343e-06	5.236553e-07	6.858145e-07
4895          	7.401444e-06	5.219188e-07	6.810528e-07
4896          	7.416066e-06	5.212621e-07	6.772895e-07
4897          	7.485770e-06	5.222842e-07	6.925117e-07
4898          	7.494666e-06	5.188760e-07	6.817153e-07
4899          	7.343161e-06	5.168184e-07	6.844534e-07
4900          	7.659831e-06	5.166362e-07	6.843603e-07
4901          	7.625938e-06	5.167031e-07	6.875982e-07
4902          	7.519596e-06	5.165905e-07	6.845298e-07
4903          	7.337613e-06	5.149141e-07	6.792786e-07
4904          	7.216901e-06	5.164266e-07	6.781396e-07
4905          	7.443079e-06	5.148013e-07	6.730010e-07
4906          	7.484524e-06	5.147546e-07	6.737359e-07
4907          	7.195575e-06	5.129694e-07	6.704205e-07
4908          	7.321003e-06	5.150000e-07	6.678091e-07
4909          	7.391149e-06	5.153847e-07	6.680340e-07
4910          	7.227142e-06	5.124094e-07	6.745756e-07
4911          	7.116125e-06	5.092029e-07	6.658860e-07
4912          	7.334669e-06	5.074308e-07	6.672497e-07
4913          	7.278649e-06	5.092964e-07	6.643070e-07
4914          	7.284598e-06	5.093722e-07	6.638030e-07
4915          	6.882941e-06	5.058205e-07	6.672466e-07
4916          	7.347144e-06	5.054619e-07	6.706195e-07
4917          	7.383056e-06	5.052531e-07	6.663044e-07
4918          	7.129078e-06	5.053846e-07	6.631879e-07
4919          	7.072032e-06	5.039501e-07	6.606924e-07
4920          	7.175105e-06	5.034943e-07	6.542952e-07
4921          	7.207929e-06	5.045421e-07	6.563110e-07
4922          	7.107724e-06	5.046896e-07	6.613477e-07
4923          	7.559958e-06	5.022386e-07	6.592260e-07
4924          	7.209015e-06	5.015764e-07	6.519981e-07
4925          	7.355612e-06	5.059105e-07	6.566491e-07
4926          	7.097395e-06	5.013278e-07	6.544789e-07
4927          	6.816075e-06	4.986241e-07	6.484783e-07
4928          	6.943455e-06	5.004191e-07	6.462410e-07
4929          	7.158872e-06	5.004988e-07	6.455608e-07
4930          	7.006083e-06	4.976710e-07	6.512894e-07
4931          	7.535292e-06	4.950818e-07	6.540129e-07
4932          	7.060900e-06	4.945731e-07	6.442639e-07
4933          	7.173728e-06	4.958843e-07	6.465705e-07
4934          	7.180404e-06	4.950073e-07	6.461357e-07
4935          	6.745932e-06	4.915354e-07	6.438628e-07
4936          	6.897818e-06	4.926664e-07	6.399504e-07
4937          	6.811974e-06	4.922546e-07	6.408315e-07
4938          	6.857496e-06	4.920715e-07	6.394689e-07
4939          	6.741082e-06	4.893916e-07	6.362873e-07
4940          	6.774205e-06	4.893937e-07	6.368430e-07
4941          	6.811785e-06	4.891006e-07	6.343686e-07
4942          	6.911723e-06	4.886011e-07	6.346288e-07
4943          	6.732335e-06	4.858021e-07	6.320568e-07
4944          	6.779562e-06	4.869078e-07	6.289578e-07
4945          	6.581609e-06	4.867269e-07	6.301861e-07
4946          	6.758688e-06	4.864136e-07	6.320850e-07
4947          	6.354454e-06	4.830353e-07	6.273331e-07
4948          	6.551860e-06	4.851462e-07	6.264646e-07
4949          	6.593117e-06	4.841699e-07	6.256144e-07
4950          	6.800271e-06	4.824962e-07	6.259637e-07
4951          	6.686015e-06	4.802263e-07	6.243236e-07
4952          	6.696072e-06	4.808717e-07	6.219812e-07
4953          	6.522249e-06	4.818574e-07	6.214487e-07
4954          	6.678015e-06	4.816367e-07	6.226151e-07
4955          	6.235338e-06	4.783090e-07	6.196373e-07
4956          	6.481261e-06	4.793234e-07	6.194084e-07
4957          	6.513101e-06	4.784222e-07	6.162801e-07
4958          	6.685468e-06	4.780609e-07	6.169571e-07
4959          	6.539481e-06	4.755564e-07	6.154892e-07
4960          	6.535563e-06	4.764642e-07	6.122792e-07
4961          	6.396992e-06	4.760050e-07	6.136691e-07
4962          	6.527981e-06	4.748079e-07	6.125155e-07
4963          	6.411468e-06	4.735100e-07	6.070692e-07
4964          	6.351066e-06	4.730606e-07	6.048630e-07
4965          	6.414277e-06	4.731141e-07	6.070892e-07
4966          	6.462427e-06	4.727983e-07	6.089582e-07
4967          	6.023998e-06	4.707666e-07	6.075405e-07
4968          	6.280455e-06	4.728018e-07	6.046798e-07
4969          	6.280417e-06	4.713926e-07	6.062062e-07
4970          	6.666992e-06	4.689779e-07	6.052134e-07
4971          	6.436814e-06	4.674310e-07	5.993034e-07
4972          	6.450328e-06	4.681093e-07	5.983881e-07
4973          	6.487965e-06	4.680412e-07	5.997037e-07
4974          	6.457672e-06	4.683069e-07	6.021921e-07
4975          	6.002570e-06	4.661754e-07	6.008034e-07
4976          	6.291234e-06	4.677270e-07	5.976782e-07
4977          	6.270456e-06	4.662529e-07	5.979966e-07
4978          	6.665679e-06	4.638755e-07	5.970484e-07
4979          	6.421340e-06	4.624163e-07	5.914135e-07
4980          	6.430328e-06	4.631435e-07	5.903627e-07
4981          	6.470887e-06	4.633073e-07	5.924445e-07
4982          	6.465689e-06	4.635210e-07	5.947089e-07
4983          	5.962382e-06	4.612420e-07	5.928547e-07
4984          	6.281149e-06	4.627953e-07	5.898787e-07
4985          	6.241607e-06	4.613101e-07	5.901769e-07
4986          	6.640304e-06	4.590253e-07	5.897408e-07
4987          	6.398947e-06	4.575494e-07	5.841423e-07
4988          	6.392977e-06	4.582916e-07	5.829074e-07
4989          	6.447345e-06	4.584523e-07	5.850330e-07
4990          	6.429569e-06	4.586013e-07	5.870267e-07
4991          	5.928006e-06	4.563730e-07	5.852206e-07
4992          	6.246817e-06	4.579156e-07	5.822348e-07
4993          	6.188929e-06	4.564662e-07	5.824226e-07
4994          	6.576928e-06	4.542548e-07	5.821312e-07
4995          	6.346145e-06	4.527724e-07	5.765906e-07
4996          	6.333435e-06	4.534629e-07	5.753663e-07
4997          	6.394619e-06	4.536710e-07	5.776819e-07
4998          	6.381572e-06	4.537892e-07	5.795840e-07
4999          	5.879807e-06	4.515696e-07	5.777019e-07
5000          	6.195312e-06	4.531089e-07	5.747388e-07
5001          	6.135045e-06	4.516691e-07	5.748371e-07
5002          	6.513957e-06	4.494799e-07	5.746113e-07
5003          	6.286992e-06	4.480114e-07	5.691385e-07
5004          	6.277577e-06	4.486873e-07	5.679937e-07
5005          	6.338541e-06	4.489307e-07	5.704160e-07
5006          	6.328174e-06	4.490500e-07	5.723231e-07
5007          	5.826976e-06	4.468251e-07	5.704169e-07
5008          	6.142229e-06	4.483621e-07	5.674975e-07
5009          	6.081396e-06	4.469450e-07	5.675359e-07
5010          	6.457582e-06	4.447840e-07	5.673406e-07
5011          	6.230297e-06	4.433169e-07	5.619291e-07
5012          	6.222807e-06	4.439882e-07	5.607924e-07
5013          	6.283586e-06	4.442472e-07	5.632189e-07
5014          	6.278150e-06	4.443563e-07	5.651705e-07
5015          	5.773802e-06	4.421323e-07	5.632666e-07
5016          	6.093610e-06	4.436867e-07	5.604669e-07
5017          	6.030164e-06	4.422718e-07	5.604736e-07
5018          	6.404987e-06	4.401256e-07	5.603090e-07
5019          	6.176011e-06	4.386540e-07	5.549401e-07
5020          	6.169305e-06	4.393293e-07	5.537547e-07
5021          	6.231859e-06	4.396171e-07	5.561665e-07
5022          	6.225070e-06	4.397127e-07	5.580791e-07
5023          	5.723004e-06	4.375059e-07	5.562251e-07
5024          	6.043393e-06	4.390501e-07	5.535142e-07
5025          	5.977095e-06	4.376523e-07	5.534784e-07
5026          	6.344552e-06	4.355318e-07	5.533344e-07
5027          	6.116680e-06	4.340707e-07	5.480238e-07
5028          	6.111210e-06	4.347468e-07	5.467979e-07
5029          	6.175383e-06	4.350556e-07	5.492209e-07
5030          	6.169760e-06	4.351393e-07	5.511227e-07
5031          	5.670896e-06	4.329396e-07	5.492888e-07
5032          	5.991209e-06	4.344763e-07	5.466334e-07
5033          	5.922918e-06	4.331054e-07	5.465594e-07
5034          	6.283344e-06	4.309984e-07	5.464374e-07
5035          	6.056897e-06	4.295535e-07	5.411938e-07
5036          	6.053922e-06	4.302272e-07	5.399342e-07
5037          	6.119376e-06	4.305626e-07	5.423849e-07
5038          	6.115651e-06	4.306353e-07	5.442811e-07
5039          	5.619636e-06	4.284404e-07	5.424695e-07
5040          	5.940258e-06	4.299698e-07	5.398667e-07
5041          	5.870313e-06	4.286340e-07	5.397627e-07
5042          	6.225735e-06	4.265442e-07	5.396613e-07
5043          	5.999992e-06	4.251068e-07	5.344789e-07
5044          	5.999544e-06	4.257746e-07	5.332050e-07
5045          	6.065455e-06	4.261387e-07	5.356761e-07
5046          	6.065698e-06	4.262030e-07	5.375789e-07
5047          	5.569923e-06	4.240136e-07	5.357679e-07
5048          	5.892571e-06	4.255437e-07	5.332335e-07
5049          	5.820473e-06	4.242304e-07	5.330939e-07
5050          	6.171831e-06	4.221530e-07	5.330159e-07
5051          	5.946501e-06	4.207179e-07	5.278902e-07
5052          	5.947530e-06	4.213808e-07	5.265991e-07
5053          	6.014526e-06	4.217740e-07	5.290820e-07
5054          	6.016856e-06	4.218347e-07	5.309746e-07
5055          	5.522105e-06	4.196541e-07	5.291733e-07
5056          	5.846598e-06	4.211776e-07	5.266907e-07
5057          	5.772565e-06	4.198865e-07	5.265126e-07
5058          	6.118289e-06	4.178268e-07	5.264689e-07
5059          	5.893650e-06	4.164019e-07	5.214037e-07
5060          	5.896292e-06	4.170513e-07	5.200863e-07
5061          	5.963954e-06	4.174717e-07	5.225808e-07
5062          	5.967884e-06	4.175333e-07	5.244540e-07
5063          	5.474789e-06	4.153584e-07	5.226656e-07
5064          	5.799850e-06	4.168737e-07	5.202214e-07
5065          	5.725131e-06	4.156100e-07	5.200193e-07
5066          	5.978520e-06	4.148628e-07	5.182798e-07
5067          	5.895617e-06	4.121796e-07	5.138143e-07
5068          	5.892357e-06	4.128808e-07	5.158810e-07
5069          	6.200986e-06	4.155020e-07	5.199746e-07
5070          	5.635345e-06	4.136062e-07	5.198831e-07
5071          	5.907624e-06	4.118702e-07	5.227325e-07
5072          	6.169522e-06	4.123452e-07	5.163408e-07
5073          	5.944963e-06	4.114289e-07	5.139376e-07
5074          	6.112006e-06	4.102432e-07	5.121622e-07
5075          	5.797049e-06	4.085029e-07	5.069441e-07
5076          	5.964293e-06	4.089632e-07	5.092480e-07
5077          	5.856049e-06	4.089670e-07	5.113028e-07
5078          	5.771884e-06	4.090257e-07	5.093339e-07
5079          	5.616807e-06	4.086462e-07	5.101358e-07
5080          	5.520157e-06	4.077195e-07	5.035733e-07
5081          	5.702675e-06	4.081433e-07	5.042665e-07
5082          	5.619290e-06	4.061185e-07	5.030311e-07
5083          	5.924564e-06	4.035745e-07	5.115303e-07
5084          	6.180027e-06	4.042937e-07	5.073161e-07
5085          	6.005315e-06	4.058511e-07	5.067440e-07
